idx,count
851,25
852,20
853,18
854,15
855,22
856,27
857,13
858,16
859,21
860,16
861,22
862,25
863,18
864,25
865,23
866,23
867,27
868,15
869,22
870,28
871,23
872,25
873,19
874,20
875,18
876,27
877,24
878,16
879,37
880,22
881,10
882,26
883,21
884,18
885,20
886,15
887,20
888,29
889,20
890,13
891,13
892,18
893,24
894,20
895,24
896,12
897,18
898,12
899,8
900,22
901,13
902,22
903,22
904,23
905,23
906,15
907,17
908,13
909,19
910,12
911,22
912,27
913,22
914,21
915,17
916,14
917,22
918,23
919,23
920,24
921,29
922,24
923,13
924,20
925,22
926,27
927,20
928,28
929,16
930,17
931,26
932,12
933,16
934,15
935,17
936,18
937,28
938,22
939,23
940,11
941,25
942,19
943,24
944,26
945,14
946,26
947,18
948,21
949,19
950,15
951,18
952,27
953,27
954,23
955,21
956,17
957,22
958,25
959,26
960,25
961,21
962,21
963,22
964,7
965,23
966,28
967,28
968,31
969,19
970,27
971,21
972,19
973,18
974,23
975,29
976,40
977,18
978,17
979,12
980,17
981,15
982,18
983,25
984,19
985,33
986,19
987,21
988,19
989,25
990,29
991,22
992,18
993,21
994,17
995,22
996,21
997,25
998,18
999,21
1000,32
1001,23
1002,17
1003,22
1004,20
1005,14
1006,19
1007,28
1008,21
1009,12
1010,18
1011,20
1012,20
1013,19
1014,17
1015,18
1016,26
1017,24
1018,14
1019,15
1020,21
1021,15
1022,18
1023,21
1024,13
1025,18
1026,22
1027,27
1028,28
1029,20
1030,32
1031,16
1032,32
1033,22
1034,22
1035,22
1036,27
1037,26
1038,23
1039,21
1040,21
1041,28
1042,21
1043,19
1044,15
1045,15
1046,16
1047,15
1048,23
1049,13
1050,16
1051,24
1052,22
1053,15
1054,21
1055,27
1056,23
1057,16
1058,13
1059,28
1060,13
1061,25
1062,20
1063,21
1064,22
1065,22
1066,25
1067,21
1068,28
1069,28
1070,20
1071,24
1072,27
1073,24
1074,23
1075,10
1076,14
1077,11
1078,13
1079,24
1080,32
1081,19
1082,19
1083,16
1084,25
1085,24
1086,14
1087,26
1088,21
1089,18
1090,16
1091,22
1092,23
1093,16
1094,25
1095,28
1096,23
1097,23
1098,22
1099,28
1100,19
1101,23
1102,23
1103,23
1104,29
1105,15
1106,17
1107,14
1108,14
1109,19
1110,15
1111,21
1112,12
1113,19
1114,20
1115,15
1116,18
1117,20
1118,20
1119,21
1120,28
1121,24
1122,24
1123,24
1124,18
1125,15
1126,14
1127,23
1128,31
1129,23
1130,17
1131,30
1132,26
1133,21
1134,27
1135,23
1136,18
1137,13
1138,20
1139,17
1140,21
1141,21
1142,17
1143,29
1144,26
1145,20
